Date,Open,High,Low,Close,Adj Close,Volume
2015-06-01,809000,811000,761000,811000,799589.25,82521
2015-06-02,794000,798000,756000,760000,749306.8125,124935
2015-06-03,756000,775000,730000,775000,764095.8125,130329
2015-06-04,776000,806000,768000,800000,788744,76135
2015-06-05,790000,792000,765000,767000,756208.375,63321
2015-06-08,764000,780000,751000,779000,768039.4375,95132
2015-06-09,779000,791000,776000,791000,779870.625,46340
2015-06-10,792000,795000,750000,750000,739447.5625,118446
2015-06-11,751000,754000,726000,726000,715785.1875,111812
2015-06-12,722000,742000,718000,721000,710855.5625,71470
2015-06-15,714000,714000,671000,690000,680291.75,172123
2015-06-16,698000,738000,697000,735000,724658.5625,116914
2015-06-17,750000,751000,723000,736000,725644.5,85869
2015-06-18,751000,777000,741000,769000,758180.1875,94305
2015-06-19,777000,777000,748000,760000,749306.8125,63380
2015-06-22,766000,774000,735000,750000,739447.5625,48478
2015-06-23,751000,754000,738000,748000,737475.625,54151
2015-06-24,749000,751000,739000,748000,737475.625,40707
2015-06-25,748000,750000,731000,738000,727616.375,64538
2015-06-26,731000,748000,723000,741000,730574.1875,115344
2015-06-29,738000,765000,730000,759000,748320.875,94050
2015-06-30,759000,780000,759000,774000,763109.8125,82885
2015-07-01,778000,796000,774000,796000,784800.25,63673
2015-07-02,799000,807000,777000,783000,771983.1875,68668
2015-07-03,780000,783000,763000,777000,766067.625,40468
2015-07-06,760000,767000,737000,737000,726630.4375,50665
2015-07-07,738000,745000,680000,710000,700010.3125,120312
2015-07-08,724000,726000,695000,707000,697052.5625,78216
2015-07-09,700000,707000,681000,704000,694094.75,84569
2015-07-10,715000,727000,704000,710000,700010.3125,62405
2015-07-13,685000,736000,685000,728000,717757.0625,46207
2015-07-14,734000,749000,727000,749000,738461.5625,49510
2015-07-15,750000,752000,731000,731000,720714.8125,39636
2015-07-16,731000,738000,716000,729000,718743,44137
2015-07-17,735000,749000,722000,729000,718743,54634
2015-07-20,720000,740000,720000,738000,727616.375,25785
2015-07-21,750000,750000,728000,737000,726630.4375,41664
2015-07-22,737000,740000,709000,714000,703954,61687
